0;-0.21679691686430014;-0.5855909685700639;0.7631570083471646;-0.16635412522060855;0.0099694375;-0.044598054;-0.0071599293;0.00012686754;0.024418171;0.01421259;0.03133644;0.00177684;0.009529957;0.026585704;-0.01398306;-0.009666918;0.027620636;-0.020330554;0.022959936;-0.032317545;
0;-0.19322861866165192;-0.6801931350213041;0.6801931350213041;-0.19322861866165192;-0.00065811194;-0.011118982;-0.04884439;0.01989168;0.008337016;-0.008466438;0.041936096;0.011953339;0.0071378015;0.010446221;-0.009665826;0.011065171;0.030482883;-0.012959445;0.004366092;-0.03573225;
0;-0.16635412522060855;-0.7631570083471645;0.5855909685700642;-0.2167969168643002;0.0013617018;-0.014308818;-0.026770286;-0.01934161;0.025556982;0.002840407;0.034178585;0.0097288005;0.04313926;0.0052859336;-6.477953e-05;0.00784624;0.0055614463;-0.008738969;0.007713242;-0.043605436;
0;-0.1578449538337971;-0.3621341471559605;0.8945351287947344;-0.20916675970387727;-0.016619304;-0.013400316;-0.0035800717;0.023107152;0.0044557503;0.027829068;0.02845428;0.024756175;0.011034111;0.017017616;0.0066594756;0.0045562508;-0.0019103154;-0.022282068;0.007473811;-0.028462676;
0;-0.12919282768915089;-0.47579630349441454;0.8396142654607758;-0.2279802098636951;-0.0069513894;-0.020270914;-0.04170685;0.024123518;0.0020694665;-0.0068518347;0.030116742;0.024301678;0.0074811853;0.014104034;0.0043642754;-0.0029505887;0.025530962;-0.038439818;-0.009217798;-0.06574437;
0;-0.09833017644372441;-0.5813174531644217;0.7703273692597304;-0.2428928554246895;0.023983797;-0.027055498;-0.05835513;0.022224886;0.043763608;0.024894191;-0.0073306025;0.02539909;0.028736267;0.019915521;-0.019716041;-0.0039724624;0.04066895;-0.003072569;-0.024514247;-0.039735574;
0;-0.10944486775140473;-0.6029409895898323;0.785767995959455;-0.08398000072144109;0.047220666;-0.016712377;-0.049714364;-0.0015900069;0.013641331;0.0018867445;-0.0005921021;0.0051825885;0.025852641;0.020262102;-0.050186627;-0.0008646656;0.0033159433;-0.01947203;-0.01822442;-0.03301894;
0;-0.09754696201905962;-0.700346050321448;0.7003460503214478;-0.09754696201905962;-0.017217474;-0.036989514;-0.0015883356;-0.005704126;0.027654516;-0.0040712114;0.0093688825;0.006953481;0.007929761;0.022806767;-0.027832912;-0.0015042141;0.036856662;-0.011612929;-0.0075334352;-0.030990222;
0;-0.08398000072144106;-0.7857679959594548;0.6029409895898324;-0.10944486775140476;-0.00824564;-0.021711016;-0.024364064;0.021302946;0.033669297;0.010278692;0.009842537;-0.0051744366;0.017691547;0.01745423;0.005858643;-0.013466203;0.00937544;-0.015458927;0.004459625;-0.022286074;
0;-0.12252116665405993;-0.1382555896005221;0.9409537147218529;-0.28369008163326054;-0.013489291;-0.035157654;-0.028725618;0.017653743;0.025351502;0.0053255814;0.026621722;-0.0024863312;0.01638013;0.011782628;-0.009596639;0.018342251;0.009442415;-0.020125832;0.02516307;-0.01468328;
